#id         START     END   LENGTH OBS  DC    MAG       PER[h]  PER_ERR    AMP[mag]
90199      67.6125  68.3481 0.7564  26 0.703 20.965
91014      87.7396  89.7217 2.0029  57 0.582 20.863
92730      76.0925  79.8523 3.7806 125 0.676 21.529
93131     101.6141 104.0457 2.4524  85 0.708 21.407
93371      86.5749  88.2096 1.6555  62 0.765 20.753
94940      97.3230  98.9781 1.6759  46 0.561 20.944
95022      86.4728  88.3322 1.8802  72 0.783 20.617
95548      98.9168 100.6741 1.7781  61 0.701 21.206
95822      82.6925  86.8814 4.2097  92 0.447 21.678
96480      76.9303  79.3619 2.4524  77 0.642 20.554
98278      98.3447  99.5707 1.2468  39 0.639 21.496
101310     92.0307  94.3806 2.3707  46 0.397 21.577
101513     87.7601  91.2134 3.4741 102 0.600 21.390
102024     68.7773  71.7197 2.9632  86 0.593 21.388
102423     67.6125  70.3915 2.7998  75 0.547 20.549
103277     97.4456  99.3051 1.8803  72 0.783 20.578
103944     85.4919  88.2096 2.7385  73 0.545 21.286
104465     98.2629  99.8772 1.6351  35 0.438 21.248
104748     87.4536  90.9682 3.5354 109 0.630 21.223
104763    103.1874 105.1695 2.0029  72 0.735 21.184
105131     95.2592  98.2629 3.0245 124 0.838 20.327
106395     83.3055  85.2672 1.9825  61 0.629 20.619
106474     98.3242  99.9589 1.6555  42 0.519 20.499
106615     81.6300  83.7347 2.1255  55 0.529 21.652
106692    102.6562 104.0865 1.4511  56 0.789 21.171
108832    101.0828 103.3509 2.2889  52 0.464 21.161
109131     89.9669  92.2146 2.2685  74 0.667 21.504
109368     91.1316  93.2976 2.1868  59 0.551 21.304
109582     96.6896  98.0382 1.3694  47 0.701 19.652
109791    101.5119 103.8005 2.3094  55 0.487 21.182
109829     82.6108  85.6758 3.0858 103 0.682 20.871
109978     96.8326 100.4902 3.6784 130 0.722 20.679 >144.                  >0.3
110091    103.5961 105.0060 1.4307  40 0.571 20.182
112083    103.9435 105.1695 1.2468  27 0.443 21.483
112922     74.0900  78.4832 4.4140 128 0.593 21.582
113018     91.8672  94.4419 2.5955  90 0.709 20.687
113390     75.9699  78.1971 2.2480  83 0.755 20.885
113417     80.3631  83.7347 3.3924 108 0.651 20.606
113584     91.2747  93.4202 2.1663  75 0.708 20.003
114085    100.1224 101.9819 1.8803  50 0.543 21.003
114297     82.5495  84.0412 1.5125  55 0.743 20.883
114332     90.3551  92.5007 2.1664  73 0.689 20.321
114923     92.1942  94.4623 2.2889  48 0.429 21.676
115554     85.0220  85.8597 0.8585  31 0.738 20.641    8.11     0.91        0.402
116254     93.8493  94.9936 1.1651  40 0.702 20.665
116271     87.2492  90.1508 2.9224  97 0.678 20.711
116313     98.5082 100.6128 2.1254  89 0.856 20.148
117482     84.8994  86.4728 1.5942  43 0.551 21.182
118795     67.9599  71.3723 3.4332 122 0.726 20.845
