# Frequency content of the K2-E2 RR Lyrae stars
#
# Frequency identifications:
# f_0: fundamental mode
# f_1: first overtone
# f_2: suspected second overtone
# f_X: the common additional mode in RRc stars (also f_X' in one instance)
# f_g: suspected gravity mode
# f_corr: frequency of the attitude correction maneuvers
#
# EPIC    	 Freq  		  Amp  		  Phase  	  D_freq  	 D_amp  	 D_phase  	 Identification
# -       	 1/d  	 	 mag  		  rad/2pi  	  1/d  		 mag  		 rad/2pi  	 -
#
60018644 	 7.278  	 0.000608 	 0.480  	 0.014  	 0.00016 	 0.036  	 f_g+4f_0
60018644 	 8.828  	 0.000515 	 0.214  	 0.016  	 0.00014 	 0.042  	 f_g+5f_0
60018644 	 0.473  	 0.000641 	 0.472  	 0.013  	 0.00016 	 0.034  	 f_0-f_g
60018644 	 2.024  	 0.000784 	 0.419  	 0.011  	 0.00017 	 0.028  	 2f_0-f_g
60018644 	 3.574  	 0.000982 	 0.263  	 0.009  	 0.00016 	 0.022  	 3f_0-f_g
60018644 	 5.124  	 0.000529 	 0.986  	 0.016  	 0.00016 	 0.041  	 4f_0-f_g
60018644 	 8.143  	 0.000875 	 0.484  	 0.010  	 0.00017 	 0.025  	 f_corr
60018644 	 16.286 	 0.000405 	 0.491  	 0.021  	 0.00017 	 0.054  	 2f_corr


60018650 	 1.586384 	 0.28162 	 0.606617 	 0.000026 	 0.00014 	 0.000068 	 f_0 
60018650 	 3.172768 	 0.12141 	 0.59116 	 0.000061 	 0.00013 	 0.00016 	 2f_0
60018650 	 4.759153 	 0.09855 	 0.61111 	 0.000075 	 0.00013 	 0.00020 	 3f_0
60018650 	 6.34554 	 0.06501 	 0.65936 	 0.00011 	 0.00014 	 0.00030 	 4f_0
60018650 	 7.93192 	 0.04194 	 0.71326 	 0.00018 	 0.00013 	 0.00046 	 5f_0
60018650 	 9.51831 	 0.02378 	 0.77885 	 0.00031 	 0.00014 	 0.00081 	 6f_0
60018650 	 11.10469 	 0.01120 	 0.8357 	 0.00066 	 0.00013 	 0.0017 	 7f_0
60018650 	 12.6911 	 0.00533 	 0.8631 	 0.0014 	 0.00013 	 0.0036 	 8f_0
60018650 	 14.2775 	 0.00388 	 0.9165 	 0.0019 	 0.00013 	 0.0050 	 9f_0
60018650 	 15.8638 	 0.00336 	 0.0500 	 0.0022 	 0.00013 	 0.0057 	 10f_0
60018650 	 17.4502 	 0.00337 	 0.1814 	 0.0022 	 0.00014 	 0.0057 	 11f_0
60018650 	 19.0366 	 0.00304 	 0.2785 	 0.0024 	 0.00013 	 0.0063 	 12f_0
60018650 	 20.6230 	 0.00283 	 0.3381 	 0.0026 	 0.00013 	 0.0068 	 13f_0
60018650 	 22.2094 	 0.00253 	 0.3714 	 0.0029 	 0.00014 	 0.0076 	 14f_0
60018650 	 23.7958 	 0.00251 	 0.4199 	 0.0030 	 0.00013 	 0.0077 	 15f_0
60018650 	 25.3821 	 0.00235 	 0.4621 	 0.0032 	 0.00013 	 0.0082 	 16f_0*
60018650 	 26.9685 	 0.00203 	 0.511  	 0.0037 	 0.00014 	 0.009  	 17f_0*
60018650 	 28.5549 	 0.00171 	 0.560  	 0.0043 	 0.00013 	 0.011  	 18f_0*
60018650 	 30.1413 	 0.00142 	 0.586  	 0.0052 	 0.00012 	 0.014  	 19f_0*
60018650 	 31.7277 	 0.00131 	 0.642  	 0.0057 	 0.00013 	 0.015  	 20f_0*
60018650 	 33.3141 	 0.00103 	 0.701  	 0.0073 	 0.00013 	 0.019  	 21f_0*
60018650 	 34.900 	 0.00076 	 0.749  	 0.010  	 0.00013 	 0.025  	 22f_0*
60018650 	 36.487 	 0.00062 	 0.804  	 0.012  	 0.00013 	 0.031  	 23f_0*
60018650 	 38.073 	 0.00056 	 0.846  	 0.013  	 0.00014 	 0.035  	 24f_0*


60018656 	 1.77016 	 0.29748 	 0.03811 	 0.00009 	 0.00045 	 0.00023 	 f_0 
60018656 	 3.54031 	 0.13864 	 0.46556 	 0.00019 	 0.00047 	 0.00050 	 2f_0
60018656 	 5.31047 	 0.09738 	 0.91250 	 0.00028 	 0.00045 	 0.00072 	 3f_0
60018656 	 7.08063 	 0.06313 	 0.3879 	 0.00043 	 0.00044 	 0.0011 	 4f_0
60018656 	 8.85079 	 0.03822 	 0.8802 	 0.00071 	 0.00049 	 0.0018 	 5f_0
60018656 	 10.6209 	 0.01912 	 0.3728 	 0.0014 	 0.00047 	 0.0037 	 6f_0
60018656 	 12.3911 	 0.00833 	 0.8458 	 0.0032 	 0.00048 	 0.0084 	 7f_0
60018656 	 14.1613 	 0.00367 	 0.344  	 0.0074 	 0.00048 	 0.019  	 8f_0
60018656 	 15.931 	 0.00230 	 0.935  	 0.012  	 0.00049 	 0.030  	 9f_0
60018656 	 17.702 	 0.00257 	 0.540  	 0.011  	 0.00048 	 0.027  	 10f_0
60018656 	 19.472 	 0.00324 	 0.063  	 0.008  	 0.00045 	 0.022  	 11f_0
60018656 	 21.242 	 0.00324 	 0.552  	 0.008  	 0.00050 	 0.022  	 12f_0
60018656 	 23.012 	 0.00272 	 0.028  	 0.010  	 0.00048 	 0.026  	 13f_0
60018656 	 24.782 	 0.00271 	 0.493  	 0.010  	 0.00047 	 0.026  	 14f_0*
60018656 	 26.552 	 0.00228 	 0.965  	 0.012  	 0.00048 	 0.031  	 15f_0*
60018656 	 28.323 	 0.00192 	 0.446  	 0.014  	 0.00048 	 0.036  	 16f_0*
60018656 	 30.093 	 0.00168 	 0.908  	 0.016  	 0.00048 	 0.042  	 17f_0*
60018656 	 31.863 	 0.00119 	 0.372  	 0.023  	 0.00045 	 0.059  	 18f_0*
60018656 	 33.633 	 0.00106 	 0.854  	 0.025  	 0.00044 	 0.066  	 19f_0*
60018656 	 35.403 	 0.00092 	 0.367  	 0.029  	 0.00043 	 0.076  	 20f_0*
60018656 	 37.173 	 0.00060 	 0.793  	 0.045  	 0.00040 	 0.116  	 21f_0*


60018657  	1.83880  	0.20188  	0.07598  	0.00023  	0.00080  	0.00059  	f_0
60018657  	3.67760  	0.08641  	0.5363  	0.00053  	0.00077  	0.0014  	2f_0
60018657  	5.51640  	0.05114  	0.0304  	0.00089  	0.00075  	0.0023  	3f_0
60018657  	7.3552  	0.02292  	0.5384  	0.0020  	0.00077  	0.0052  	4f_0
60018657  	9.1940  	0.01198  	0.0715  	0.0038  	0.00074  	0.0099  	5f_0
60018657  	11.0328  	0.00571  	0.601   	0.0080  	0.00084  	0.021   	6f_0
60018657  	12.872  	0.00311  	0.109   	0.015   	0.00079  	0.038   	7f_0
60018657  	14.710  	0.00199  	0.647   	0.023   	0.00074  	0.059   	8f_0
60018657  	16.549  	0.00158  	0.221   	0.029   	0.00069  	0.075   	9f_0
60018657  	18.388  	0.00133  	0.775   	0.034   	0.00071  	0.089   	10f_0
60018657  	20.227  	0.00123  	0.342   	0.037   	0.00071  	0.097   	11f_0
60018657  	0.932   	0.00211  	0.069   	0.022   	0.00072  	0.056   	0.5f_0
60018657  	2.7367  	0.00756  	0.965   	0.0060  	0.00083  	0.016   	1.5f_0
60018657  	4.546   	0.00284  	0.478   	0.016   	0.00077  	0.042   	2.5f_0
60018657  	6.362   	0.00260  	0.692   	0.018   	0.00080  	0.045   	3.5f_0
60018657  	3.142   	0.00309  	0.080   	0.015   	0.00078  	0.038   	f_2
60018657  	4.981   	0.00366  	0.558   	0.013   	0.00078  	0.032   	f_2+f_0
60018657  	6.820   	0.00321  	0.940   	0.014   	0.00071  	0.037   	f_2+2f_0


60018663 	 2.132907 	 0.406905 	 0.700662 	 0.000025 	 0.00017 	 0.000064 	 f_0 
60018663 	 4.265814 	 0.188845 	 0.76692 	 0.000054 	 0.00017 	 0.00014 	 2f_0
60018663 	 6.398720 	 0.142134 	 0.86325 	 0.000071 	 0.00017 	 0.00018 	 3f_0
60018663 	 8.53163 	 0.092993 	 0.98727 	 0.00011 	 0.00019 	 0.00028 	 4f_0
60018663 	 10.66453 	 0.064554 	 0.10328 	 0.00016 	 0.00018 	 0.00041 	 5f_0
60018663 	 12.79744 	 0.046160 	 0.22743 	 0.00022 	 0.00018 	 0.00057 	 6f_0
60018663 	 14.93035 	 0.030350 	 0.35406 	 0.00033 	 0.00017 	 0.00086 	 7f_0
60018663 	 17.06325 	 0.019163 	 0.4699 	 0.00053 	 0.00017 	 0.0014 	 8f_0
60018663 	 19.19616 	 0.012512 	 0.5748 	 0.00081 	 0.00017 	 0.0021 	 9f_0
60018663 	 21.3291 	 0.008985 	 0.6761 	 0.0011 	 0.00019 	 0.0029 	 10f_0
60018663 	 23.4620 	 0.006870 	 0.7970 	 0.0015 	 0.00017 	 0.0038 	 11f_0
60018663 	 25.5949 	 0.004834 	 0.9343 	 0.0021 	 0.00018 	 0.0054 	 12f_0*
60018663 	 27.7278 	 0.003045 	 0.0613 	 0.0033 	 0.00018 	 0.0086 	 13f_0*
60018663 	 29.8607 	 0.001650 	 0.202  	 0.0061 	 0.00017 	 0.016  	 14f_0*
60018663 	 31.9936 	 0.001194 	 0.328  	 0.0085 	 0.00018 	 0.022  	 15f_0*
60018663 	 34.127 	 0.000945 	 0.432  	 0.011  	 0.00018 	 0.028  	 16f_0*
60018663 	 36.259 	 0.000473 	 0.600  	 0.021  	 0.00016 	 0.055  	 17f_0*
60018663 	 38.392 	 0.000528 	 0.714  	 0.019  	 0.00017 	 0.050  	 18f_0*


60018669 	 2.146813 	 0.39301 	 0.865255 	 0.000029 	 0.00020 	 0.000074 	 f_0 
60018669 	 4.293626 	 0.18183 	 0.09741 	 0.000062 	 0.00019 	 0.00016 	 2f_0
60018669 	 6.440439 	 0.13438 	 0.36561 	 0.000084 	 0.00020 	 0.00022 	 3f_0
