     ID      TIME       MAG   MAGERR
 2001QZ114  111.9575  19.935  0.069
 2001QZ114  111.9780  19.898  0.051
 2001QZ114  111.9984  19.983  0.071
 2001QZ114  112.0188  20.171  0.085
 2001QZ114  112.0393  20.189  0.079
 2001QZ114  112.0597  19.717  0.051
 2001QZ114  112.0801  19.991  0.073
 2001QZ114  112.1006  20.164  0.075
 2001QZ114  112.1210  19.977  0.063
 2001QZ114  112.1414  18.805  0.021
 2001QZ114  112.1619  20.017  0.066
 2001QZ114  112.1823  20.176  0.083
 2001QZ114  112.2027  19.817  0.058
 2001QZ114  112.2232  20.039  0.073
 2001QZ114  112.2436  20.338  0.092
 2001QZ114  112.2640  20.410  0.096
 2001QZ114  112.2845  19.947  0.052
 2001QZ114  112.3049  19.962  0.049
 2001QZ114  112.3253  20.027  0.058
 2001QZ114  112.3662  19.980  0.047
 2001QZ114  112.3866  19.902  0.051
 2001QZ114  112.4071  19.875  0.054
 2001QZ114  112.4275  19.782  0.041
  2001TY59  136.3757  21.793  0.475
  2001TY59  136.3961  20.718  0.217
  2001TY59  136.4165  21.644  0.540
  2001TY59  136.4370  19.302  0.243
  2001TY59  136.4574  19.666  0.520
  2001TY59  136.4778  19.245  0.367
  2001TY59  136.4983  18.736  0.213
  2001TY59  136.5187  18.835  0.067
  2001TY59  136.5391  19.870  0.157
  2001TY59  136.5800  21.698  0.542
  2001TY59  136.6209  21.136  0.317
  2001TY59  136.6617  22.216  0.684
  2001TY59  136.6822  21.362  0.271
  2001TY59  136.7026  22.262  0.687
  2001TY59  136.7639  22.847  0.768
  2001TY59  136.8048  22.142  0.587
  2001TY59  136.8865  21.800  0.410
  2001TY59  136.9478  21.284  0.227
  2001TY59  136.9887  21.712  0.380
  2001TY59  137.0909  21.345  0.245
  2001TY59  137.1113  22.626  0.814
  2001TY59  137.1317  21.139  0.189
  2001TY59  137.1522  22.419  0.678
  2001TY59  137.1726  21.341  0.281
  2002DR13  142.8123  21.349  0.204
  2002DR13  142.8736  21.734  0.385
  2002DR13  142.8940  20.291  0.094
  2002DR13  142.9349  22.877  1.000
  2002DR13  142.9962  21.502  0.261
  2002DR13  143.0166  20.986  0.160
  2002DR13  143.0370  21.384  0.268
  2002DR13  143.1188  22.653  0.797
  2002DR13  143.1392  22.789  0.792
  2002DR13  143.2414  22.139  0.656
  2002DR13  143.2618  22.118  0.477
  2002DR13  143.3640  21.839  0.486
  2002DR13  143.4866  21.199  0.428
 2003SJ239  124.6468  21.670  0.242
 2003SJ239  124.6877  22.603  0.543
 2003SJ239  124.7081  21.877  0.252
 2003SJ239  124.7285  22.290  0.390
 2003SJ239  124.7490  22.178  0.350
 2003SJ239  124.7694  23.240  0.922
 2003SJ239  124.7898  23.133  0.807
 2003SJ239  124.8103  22.522  0.454
 2003SJ239  124.8307  21.422  0.181
 2003SJ239  124.8920  21.573  0.210
 2003SJ239  124.9124  22.232  0.485
 2003SJ239  124.9329  22.056  0.434
 2003SJ239  124.9533  21.842  0.349
 2003SJ239  124.9737  22.333  0.490
 2003SJ239  124.9942  21.630  0.235
 2003SJ239  125.0146  22.078  0.363
 2003SJ239  125.0350  22.309  0.493
 2003SJ239  125.0963  21.870  0.278
 2003SJ239  125.1168  21.762  0.241
 2003SJ239  125.1372  22.018  0.287
 2003SJ239  125.1781  21.818  0.256
 2003SJ239  125.1985  22.111  0.335
 2003SJ239  125.2189  22.148  0.330
  2007FZ19  142.6488  22.225  0.488
  2007FZ19  142.7101  22.241  0.546
  2007FZ19  142.7714  21.649  0.331
 2007RG292   95.8150  21.786  0.131
 2007RG292   95.8354  22.427  0.245
 2007RG292   95.8558  21.948  0.141
 2007RG292   95.8763  21.962  0.168
 2007RG292   95.9376  22.066  0.163
 2007RG292   95.9580  22.062  0.162
 2007RG292   95.9784  21.816  0.143
 2007RG292   95.9989  21.902  0.158
 2007RG292   96.0193  22.026  0.164
 2007RG292   96.0397  21.963  0.160
 2007RG292   96.0602  21.887  0.169
 2007RG292   96.0806  21.637  0.121
 2007RG292   96.1010  21.683  0.112
 2007RG292   96.1215  22.190  0.201
 2007RG292   96.1623  21.942  0.154
 2007RG292   96.1828  22.066  0.170
 2007RG292   96.2032  21.992  0.170
 2007RG292   96.2236  22.047  0.156
 2007RG292   96.2441  22.456  0.195
 2007RG292   96.2645  22.165  0.153
 2007RG292   96.2849  21.852  0.154
 2007RG292   96.3054  21.749  0.112
 2007RG292   96.3258  21.975  0.161
 2007RG292   96.3462  22.057  0.181
 2007RG292   96.3667  21.611  0.120
 2007RG292   96.3871  22.018  0.166
 2007RG292   96.4075  21.758  0.142
 2007RG292   96.4280  21.969  0.163
 2007RG292   96.4484  21.826  0.137
 2007RG292   96.4688  22.115  0.149
 2007RG292   96.4893  21.840  0.138
 2007RG292   96.5097  21.663  0.121
 2007RG292   96.5301  22.218  0.215
 2007RG292   96.5506  21.941  0.158
 2007RG292   96.5710  22.340  0.216
 2007RG292   96.5914  22.055  0.146
 2007RG292   96.6119  22.201  0.212
 2007RG292   96.6323  21.995  0.179
 2007RG292   96.6936  22.071  0.193
 2007RG292   96.7141  21.525  0.091
 2007RG292   96.7345  22.000  0.169
 2007RG292   96.7549  21.961  0.164
 2007RG292   96.7753  21.954  0.144
 2007RG292   96.7958  22.211  0.247
 2007RG292   96.8162  21.791  0.144
 2007RG292   96.8367  22.411  0.279
 2007RG292   96.8571  22.014  0.173
 2007RG292   96.8775  22.452  0.258
 2007RG292   96.8980  22.091  0.189
 2007RG292   96.9184  22.215  0.203
 2007RG292   96.9388  21.893  0.147
 2007RG292   96.9593  21.918  0.153
 2007RG292   96.9797  21.488  0.108
 2007RG292   97.0001  22.160  0.200
 2007RG292   97.0206  22.324  0.230
 2007RG292   97.0410  22.275  0.204
 2007RG292   97.0614  22.011  0.163
 2007RG292   97.0819  21.896  0.142
 2007RG292   97.1023  22.004  0.180
 2007RG292   97.1227  21.816  0.125
 2007RG292   97.1432  22.241  0.212
 2007RG292   97.1636  21.969  0.158
 2007RG292   97.1840  22.117  0.217
 2007RG292   97.2045  22.106  0.211
 2007RG292   97.2249  21.953  0.156
 2007RG292   97.2453  21.944  0.148
 2007RG292   97.2658  22.196  0.207
 2007RG292   97.2862  21.706  0.151
 2007RG292   97.3066  21.958  0.144
 2007RG292   97.3271  21.899  0.150
 2007RG292   97.3475  21.918  0.150
 2007RG292   97.3679  21.818  0.157
 2007RG292   97.3884  21.975  0.149
 2007RG292   97.4088  21.805  0.147
 2007RG292   97.4292  21.793  0.141
 2007RG292   97.4497  21.861  0.158
 2007RG292   97.4701  21.989  0.166
 2007RG292   97.4905  22.109  0.178
 2007RG292   97.5110  22.025  0.164
 2007RG292   97.5314  22.089  0.180
 2007RG292   97.5518  21.764  0.143
 2007RG292   97.5723  21.923  0.134
 2007RG292   97.5927  21.959  0.158
 2007RG292   97.6131  21.880  0.141
 2007RG292   98.6552  21.429  0.101
 2007RG292   98.6757  21.658  0.124
 2007RG292   98.6961  21.745  0.137
 2007RG292   98.7165  21.995  0.199
 2007RG292   98.7370  22.118  0.168
 2007RG292   98.7574  22.024  0.175
 2007RG292   98.7778  22.006  0.175
 2007RG292   98.7983  21.521  0.117
 2007RG292   98.8187  21.900  0.176
 2007RG292   98.8391  22.302  0.255
 2007RG292   98.8596  21.957  0.193
 2007RG292   98.8800  22.058  0.192
 2007RG292   98.9004  22.140  0.203
 2007RG292   98.9209  21.874  0.134
 2007RG292   98.9413  21.645  0.116
 2007RG292   98.9617  22.127  0.180
 2007RG292   98.9822  22.358  0.236
 2007RG292   99.0026  21.774  0.141
 2007RG292   99.0230  21.855  0.148
 2007RG292   99.0435  21.532  0.086
 2007RG292   99.0639  22.090  0.145
 2007RG292   99.0843  22.019  0.153
 2007RG292   99.1048  21.908  0.168
 2007RG292   99.1252  22.059  0.201
 2007RG292   99.1456  22.144  0.196
 2007RG292   99.1661  22.272  0.204
 2007RG292   99.1865  22.038  0.190
 2007RG292   99.2069  22.121  0.181
 2007RG292   99.2274  22.113  0.192
 2007RG292   99.2478  22.506  0.269
 2007RG292   99.2683  21.836  0.164
 2007RG292   99.2887  22.159  0.222
 2007RG292   99.3091  22.840  0.397
 2007RG292   99.3296  21.861  0.128
 2007RG292   99.3500  21.011  0.065
 2007RG292   99.3704  22.117  0.205
 2007RG292   99.3909  22.478  0.235
 2007RG292   99.4113  21.932  0.169
 2007RG292   99.4317  21.879  0.153
 2007RG292   99.4522  21.956  0.150
 2007RG292   99.4726  22.040  0.178
 2007RG292   99.4930  21.881  0.141
 2007RG292   99.5135  21.921  0.162
 2007RG292   99.5339  22.625  0.323
 2007RG292   99.5543  22.173  0.206
 2007RG292   99.5748  22.414  0.232
 2007RG292   99.5952  22.337  0.237
 2007RG292   99.6156  22.113  0.196
 2007RG292   99.6361  21.814  0.128
 2007RG292   99.6565  22.133  0.201
 2007RG292   99.6769  21.197  0.094
 2007RG292   99.6974  21.907  0.171
 2007RG292   99.7178  21.983  0.177
 2007RG292   99.7382  21.912  0.165
 2007RG292   99.7587  22.307  0.249
 2007RG292   99.7791  22.278  0.214
 2007RG292   99.7995  22.149  0.222
 2007RG292   99.8200  22.012  0.210
 2007RG292   99.8404  22.214  0.199
 2007RG292   99.8608  21.909  0.161
 2007RG292   99.8813  22.106  0.208
 2007RG292   99.9017  22.435  0.237
 2007RG292   99.9221  22.177  0.205
 2007RG292   99.9426  22.216  0.254
 2007RG292   99.9630  22.593  0.330
 2007RG292   99.9834  22.491  0.276
 2007RG292  100.0039  22.629  0.342
 2007RG292  100.0243  21.976  0.176
 2007RG292  100.0447  22.678  0.288
 2007RG292  100.0652  22.472  0.291
 2007RG292  100.0856  21.846  0.158
 2007RG292  100.1060  22.349  0.251
 2007RG292  100.1265  22.006  0.185
 2007RG292  100.1469  21.723  0.138
 2007RG292  100.1673  22.147  0.211
 2007RG292  100.1878  21.716  0.127
 2007RG292  100.2082  21.901  0.171
 2007RG292  100.2286  21.940  0.185
 2007RG292  100.2491  21.839  0.147
 2007RG292  100.2695  21.842  0.156
 2007RG292  100.2899  21.520  0.121
 2007RG292  100.3104  21.633  0.137
 2007RG292  100.3308  22.128  0.194
 2007RG292  100.3512  21.976  0.199
 2007RG292  100.3717  22.132  0.215
 2007RG292  100.3921  22.056  0.177
 2007RG292  100.4125  22.164  0.200
 2007RG292  100.4330  21.863  0.163
 2007RG292  100.4534  22.054  0.187
 2007RG292  100.4738  22.097  0.218
 2007RG292  100.4943  22.401  0.288
 2007RG292  100.5147  22.205  0.227
  2007TF39  111.6306  19.414  0.311
  2007TF39  111.6510  18.559  0.123
  2007TF39  111.6714  18.407  0.053
  2007TF39  111.6919  18.799  0.080
  2007TF39  111.7123  19.126  0.064
  2007TF39  111.7327  19.672  0.089
  2007TF39  111.7532  20.182  0.139
  2007TF39  111.7736  20.845  0.273
  2007TF39  111.7940  21.562  0.375
  2007TF39  111.8145  21.277  0.260
  2007TF39  111.8349  20.293  0.090
  2007TF39  111.8553  21.333  0.224
  2007TF39  111.8758  21.093  0.191
  2007TF39  111.8962  20.912  0.108
  2007TF39  111.9167  21.300  0.186
  2007TF39  111.9371  22.230  0.473
  2007TF39  111.9575  21.556  0.250
  2007TF39  111.9780  21.388  0.196
  2007TF39  111.9984  21.464  0.237
  2007TF39  112.0188  21.308  0.228
  2007TF39  112.0393  21.011  0.163
  2007TF39  112.0597  21.394  0.191
  2007TF39  112.0801  21.406  0.209
  2007TF39  112.1006  21.532  0.242
  2007TF39  112.1210  21.642  0.239
  2007TF39  112.1414  21.156  0.158
  2007TF39  112.1619  21.453  0.236
  2007TF39  112.1823  21.669  0.248
  2007TF39  112.2027  21.114  0.163
  2007TF39  112.2232  21.423  0.198
  2007TF39  112.2436  21.394  0.222
  2007TF39  112.2640  21.949  0.354
  2007TF39  112.2845  20.996  0.129
  2007TF39  112.3049  21.033  0.122
  2007TF39  112.3253  21.019  0.136
  2007TF39  112.3662  21.873  0.289
  2007TF39  112.3866  21.256  0.178
  2007TF39  112.4071  21.415  0.205
  2007TF39  112.4275  21.121  0.144
  2007TF39  112.4479  20.851  0.110
  2007TF39  112.4684  21.135  0.153
  2007TF39  112.4888  21.178  0.153
  2007TF39  112.5092  21.374  0.180
  2007TF39  112.5297  21.109  0.147
  2007TF39  112.5501  21.270  0.182
  2007TF39  112.5705  21.492  0.205
  2007TF39  112.5910  21.410  0.179
  2007TF39  112.6114  21.015  0.139
  2007TF39  112.6318  21.548  0.211
  2007TF39  112.6523  21.498  0.216
  2007TF39  112.6727  21.139  0.159
  2007TF39  112.6931  20.903  0.121
  2007TF39  112.7136  21.375  0.199
  2007TF39  112.7340  21.343  0.175
  2007TF39  112.7544  21.223  0.152
  2007TF39  112.7749  22.107  0.392
  2007TF39  112.8157  22.206  0.446
  2007TF39  112.8362  22.361  0.553
  2007TF39  112.8566  21.159  0.172
  2007TF39  112.8770  20.934  0.132
  2007TF39  112.8975  21.627  0.265
  2007TF39  112.9179  21.209  0.152
  2007TF39  112.9383  21.238  0.167
  2007TF39  112.9588  21.402  0.169
  2007TF39  112.9792  21.720  0.272
  2007TF39  112.9996  20.830  0.103
  2007TF39  113.0201  20.842  0.117
 2011SB215  119.4158  20.166  0.272
 2011SB215  119.4362  21.398  0.798
 2011SB215  119.4567  21.291  0.507
 2011SB215  119.4771  20.366  0.159
 2011SB215  119.4975  21.614  0.431
 2011SB215  119.5180  20.947  0.175
 2011SB215  119.5384  20.750  0.120
 2011SB215  119.6201  21.659  0.306
 2011SB215  119.6814  21.711  0.386
 2011SB215  119.7223  21.615  0.274
 2011SB215  119.7427  22.095  0.388
 2011SB215  119.7632  21.947  0.420
 2011SB215  119.7836  22.040  0.408
 2011SB215  119.8040  21.796  0.399
 2011SB215  119.8245  21.104  0.190
 2011SB215  119.8449  22.041  0.456
 2011SB215  119.8653  21.541  0.254
 2011SB215  119.8858  21.876  0.370
 2011SB215  119.9062  22.025  0.367
 2011SB215  119.9266  21.662  0.263
 2011SB215  119.9471  22.850  0.756
 2011SB215  119.9675  22.437  0.603
 2011SB215  119.9879  21.999  0.409
 2011SB215  120.0288  21.354  0.226
 2011SB215  120.0492  21.168  0.185
 2011SB215  120.0697  21.566  0.258
 2011SB215  120.1514  21.525  0.223
 2011SB215  120.1718  21.374  0.227
 2011SB215  120.2127  21.715  0.272
 2011SB215  120.2331  21.661  0.288
 2011SB215  120.2536  22.006  0.392
 2011SB215  120.2740  21.456  0.250
 2011SB215  120.2944  21.300  0.205
 2011SB215  120.3149  21.129  0.178
 2011SB215  120.3353  22.633  0.667
 2011SB215  120.3557  21.975  0.363
 2011SB215  120.3762  21.129  0.174
 2011SB215  120.3966  21.562  0.237
 2011SB215  120.4170  21.578  0.237
 2011SB215  120.4375  21.920  0.304
 2011SB215  120.4579  21.566  0.240
 2011SB215  120.4783  22.169  0.501
 2011SB215  120.4988  21.499  0.328
 2011SB215  120.5192  21.913  0.439
 2011SB215  120.5805  21.122  0.180
 2011SB215  120.6009  21.278  0.226
  2013BB71  135.2518  18.109  0.014
  2013BB71  135.2723  18.921  0.029
  2013BB71  135.3744  23.015  0.960
  2013BB71  135.4562  21.488  0.269
  2013BB71  135.4766  21.226  0.442
  2013BB71  135.4970  19.764  0.105
  2013BB71  135.5175  20.220  0.574
  2013BB71  135.5583  20.603  0.916
  2013BB71  135.5788  20.387  0.804
  2013BB71  135.6196  19.966  0.568
  2013BB71  135.6401  19.535  0.350
  2013BB71  135.6605  20.156  0.186
  2013BB71  135.6809  21.294  0.502
  2013BB71  135.7014  20.975  0.354
  2013BB71  135.7218  21.578  0.438
  2013BB71  135.7422  21.992  0.719
  2013BB71  135.8240  22.290  0.514
  2013BB71  135.9057  21.837  0.371
  2013BB71  136.1100  21.923  0.322
  2013BB71  136.1918  22.918  0.870
  2013BB71  136.2735  22.432  0.593
  2013BB71  136.2939  21.981  0.393
  2013BB71  136.3144  22.478  0.608
 2013CG151  137.3769  21.081  0.194
 2013CG151  137.4382  20.973  0.160
 2013CG151  137.4587  19.426  0.046
 2013CG151  137.5200  22.063  0.722
 2013CG151  137.5608  22.243  0.616
 2013CG151  137.6221  22.047  0.530
 2013CG151  137.6426  21.195  0.357
 2013CG151  137.6630  19.451  0.226
 2013CG151  137.7039  20.448  0.781
 2013CG151  137.7243  19.650  0.341
 2013CG151  137.7447  19.515  0.254
 2013CG151  137.7652  19.423  0.210
 2013CG151  137.7856  20.401  0.920
 2013CG151  137.8060  20.108  0.759
 2013CG151  137.8265  19.677  0.093
 2013CG151  137.8673  20.532  0.235
 2013CG151  138.0104  22.078  0.556
 2013CG151  138.0717  22.125  0.438
 2013CG151  138.1738  21.139  0.177
 2013CG151  138.2147  22.258  0.459
 2013CG151  138.2351  22.010  0.308
 2013CG151  138.3986  22.861  0.868
 2013CG151  138.4190  22.160  0.459
 2013CG151  138.4803  22.789  0.767
 2013CG151  138.5008  22.118  0.476
 2013CG151  138.7255  21.906  0.308
 2013CG151  138.7460  21.315  0.220
 2013CG151  138.8481  22.189  0.533
 2013CG151  138.9503  21.336  0.177
 2013CG151  138.9707  21.755  0.413
  2013FF18  111.3241  21.214  0.174
  2013FF18  111.3445  22.354  0.456
  2013FF18  111.3649  22.284  0.533
  2013FF18  111.3854  21.810  0.281
  2013FF18  111.4058  22.124  0.336
  2013FF18  111.4467  21.739  0.269
  2013FF18  111.4671  20.920  0.117
  2013FF18  111.4875  21.456  0.178
  2013FF18  111.5080  21.835  0.252
  2013FF18  111.5284  21.223  0.158
  2013FF18  111.5488  20.879  0.116
  2013FF18  111.5693  21.230  0.155
  2013FF18  111.5897  21.846  0.298
  2013FF18  111.6101  21.766  0.265
  2013FF18  111.6306  21.032  0.129
  2013FF18  111.6510  20.873  0.100
  2013FF18  111.6714  21.005  0.110
  2013FF18  111.6919  21.412  0.137
  2013FF18  111.7123  21.026  0.126
  2013FF18  111.7327  21.167  0.118
  2013FF18  111.7532  21.181  0.140
  2013FF18  111.7736  21.285  0.147
  2013FF18  111.7940  20.996  0.117
  2013FF18  111.8145  21.117  0.143
  2013FF18  111.8349  21.610  0.200
  2013FF18  111.8553  20.954  0.127
  2013FF18  111.8758  21.255  0.148
  2013FF18  111.8962  21.157  0.162
  2013FF18  111.9167  21.480  0.215
  2013FF18  111.9371  21.081  0.142
  2013FF18  111.9575  21.487  0.192
  2013FF18  111.9780  21.494  0.192
  2013FF18  111.9984  21.510  0.179
  2013FF18  112.0188  21.588  0.190
  2013FF18  112.0393  21.097  0.117
  2013FF18  112.0597  21.794  0.232
  2013FF18  112.0801  21.823  0.208
  2013FF18  112.1006  21.389  0.149
  2013FF18  112.1210  21.087  0.119
  2013FF18  112.1414  21.152  0.125
  2013FF18  112.1619  21.681  0.225
  2013FF18  112.1823  21.564  0.199
  2013FF18  112.2027  21.196  0.130
  2013FF18  112.2232  21.452  0.189
  2013FF18  112.2436  21.118  0.115
  2013FF18  112.2640  21.021  0.110
  2013FF18  112.2845  19.762  0.039
  2013FF18  112.3049  21.284  0.153
  2013FF18  112.3253  21.560  0.194
  2013FF18  112.3662  21.365  0.173
  2013FF18  112.3866  21.539  0.197
  2013FF18  112.4071  21.761  0.263
  2013FF18  112.5501  21.054  0.132
  2013FF18  112.5705  21.427  0.149
  2013FF18  112.5910  21.273  0.151
  2013FF18  112.6114  21.311  0.129
  2013FF18  112.6318  21.107  0.114
  2013FF18  112.6523  21.648  0.190
  2013FF18  112.6727  21.702  0.198
  2013FF18  112.6931  21.047  0.102
  2013FF18  112.7136  21.055  0.129
  2013FF18  112.7340  21.232  0.163
  2013FF18  112.7544  21.414  0.174
  2013FF18  112.7749  21.295  0.154
  2013FF18  112.7953  21.118  0.139
  2013FF18  112.8157  21.296  0.142
  2013FF18  112.8362  20.061  0.048
  2013FF18  112.8566  23.121  0.862
  2013FF18  112.8770  22.648  0.528
  2013FF18  112.9179  23.266  0.957
  2013FF18  112.9383  22.598  0.497
  2013FF18  112.9588  21.618  0.236
  2013FF18  112.9792  21.405  0.179
  2013FF18  112.9996  21.459  0.188
  2013FF18  113.0201  21.576  0.205
  2013FF18  113.0405  21.603  0.184
  2013FF18  113.0609  21.767  0.221
  2013FF18  113.0814  21.727  0.256
  2013FF18  113.1018  21.204  0.144
  2013FF18  113.1222  21.223  0.140
  2013FF18  113.1427  21.214  0.118
  2013FF18  113.1631  21.374  0.159
  2013FF18  113.1835  21.270  0.140
  2013FF18  113.2040  22.071  0.310
  2013FF18  113.2244  21.450  0.161
  2013FF18  113.2448  21.184  0.109
  2013FF18  113.2653  21.379  0.147
  2013FF18  113.2857  21.622  0.194
 2013HD134   99.7791  22.264  0.294
 2013HD134   99.8200  21.525  0.155
 2013HD134   99.8608  22.535  0.314
 2013HD134   99.8813  22.956  0.492
 2013HD134   99.9017  23.410  0.723
 2013HD134   99.9426  22.640  0.360
 2013HD134  100.0039  23.221  0.603
 2013HD134  100.1673  23.273  0.744
 2013HD134  100.3512  23.111  0.949
  2013HZ62  125.7502  22.752  0.927
  2013HZ62  125.7706  21.766  0.350
      2954  102.3946  17.991  0.006
      2954  102.4150  17.904  0.007
      2954  102.4355  17.895  0.006
      2954  102.4559  17.974  0.006
      2954  102.4763  18.044  0.007
      2954  102.4968  17.955  0.007
      2954  102.5172  17.914  0.007
      2954  102.5581  18.020  0.007
      2954  102.5785  18.037  0.008
      2954  102.5989  17.936  0.007
      2954  102.6398  17.900  0.008
      2954  102.6602  18.025  0.009
      2954  102.6807  18.002  0.008
      2954  102.7011  17.939  0.009
      2954  102.7420  17.913  0.009
      2954  102.7624  18.049  0.009
      2954  102.7828  18.009  0.009
      2954  102.8033  17.925  0.009
      2954  102.8237  17.895  0.008
      2954  102.8441  17.982  0.009
      2954  102.8646  18.091  0.009
      2954  102.8850  17.987  0.009
      2954  102.9054  17.944  0.008
      2954  102.9463  17.997  0.009
      2954  102.9667  18.040  0.009
      2954  103.9271  18.002  0.016
      2954  103.9475  18.042  0.023
      2954  103.9680  17.952  0.015
      2954  103.9884  17.907  0.015
      2954  104.0088  17.960  0.013
      2954  104.0293  18.077  0.016
      2954  104.0497  18.020  0.012
      2954  104.0701  17.943  0.011
      2954  104.1110  17.951  0.011
      2954  104.1314  18.074  0.010
      2954  104.1519  18.015  0.010
      2954  104.1723  17.917  0.009
      2954  104.1927  17.911  0.007
      2954  104.2132  17.986  0.009
      2954  104.2336  18.094  0.009
      2954  104.2540  17.981  0.007
      2954  104.2745  17.949  0.007
      2954  104.2949  17.930  0.008
      2954  104.3153  18.077  0.008
      2954  104.3358  18.096  0.009
      2954  104.3562  17.961  0.007
      2954  104.3767  17.917  0.008
      2954  104.3971  17.937  0.007
      2954  104.4175  18.073  0.008
      2954  104.4380  18.034  0.010
      2954  104.4788  17.892  0.007
      2954  104.5197  18.116  0.007
      2954  104.5401  18.084  0.008
      2954  104.5810  17.906  0.006
      2954  104.6014  17.994  0.007
      2954  104.6219  18.099  0.008
      2954  104.6423  17.986  0.007
      2954  104.6627  17.957  0.007
      2954  104.7036  18.013  0.008
      2954  104.7240  18.090  0.008
      2954  104.7445  17.999  0.007
      2954  104.7649  17.925  0.007
      2954  104.7853  17.934  0.007
      2954  104.8058  18.061  0.008
      2954  104.8262  18.070  0.007
      2954  104.8466  17.975  0.006
      2954  104.8671  17.927  0.007
      2954  104.8875  17.930  0.007
      2954  104.9079  18.090  0.008
      2954  104.9284  18.047  0.007
      2954  104.9488  17.956  0.007
      2954  104.9692  17.921  0.007
      2954  104.9897  17.992  0.007
      2954  105.0101  18.103  0.008
      2954  105.0305  18.009  0.008
      2954  105.0510  17.969  0.008
      2954  105.0714  17.895  0.008
      2954  105.0918  18.042  0.008
      2954  105.1123  18.128  0.009
      2954  105.1327  18.025  0.008
      2954  105.1531  17.918  0.007
      2954  105.1736  17.954  0.007
      2954  105.1940  18.052  0.008
      2954  105.2144  18.067  0.007
      2954  105.2349  17.993  0.007
      2954  105.2553  17.928  0.007
      2954  105.2757  17.928  0.006
      2954  105.2962  18.079  0.007
      2954  105.3166  18.070  0.007
      2954  105.3370  17.970  0.006
      2954  105.3575  17.926  0.006
      2954  105.3779  17.977  0.007
      2954  105.3983  18.088  0.008
      2954  105.4188  18.012  0.007
      2954  105.4392  17.968  0.007
      2954  105.4596  17.911  0.006
      2954  105.4801  18.005  0.007
      2954  105.5005  18.126  0.007
      2954  105.5209  18.039  0.007
      2954  105.5414  17.946  0.006
      2954  105.5618  17.943  0.006
      2954  105.5822  18.006  0.007
      2954  105.6027  18.100  0.007
      2954  105.6231  18.001  0.007
      2954  105.6435  17.968  0.007
      2954  105.6640  17.917  0.006
      2954  105.6844  18.083  0.008
      2954  105.7048  18.110  0.008
      2954  105.7253  17.982  0.007
      2954  105.7457  17.925  0.006
      2954  105.7661  17.960  0.007
      2954  105.7866  18.097  0.007
      2954  105.8070  18.050  0.007
      2954  105.8274  17.982  0.006
      2954  105.8479  17.919  0.006
      2954  105.8683  17.974  0.006
      2954  105.8887  18.110  0.008
      2954  105.9092  18.060  0.007
      2954  105.9296  17.959  0.006
      2954  105.9500  17.944  0.006
      2954  105.9705  18.008  0.008
      2954  105.9909  18.098  0.008
      2954  106.0113  18.007  0.007
      2954  106.0318  17.966  0.007
      2954  106.0522  17.908  0.007
      2954  106.0726  18.059  0.007
      2954  106.0931  18.120  0.008
      2954  106.1135  18.013  0.007
      2954  106.1339  17.953  0.006
      2954  106.1544  17.975  0.007
      2954  106.1748  18.105  0.007
      3785  120.2127  17.296  0.067
      3785  120.2740  17.350  0.009
      3785  120.2944  17.328  0.010
      3785  120.3149  17.163  0.009
      3785  120.3353  17.193  0.008
      3785  120.3557  17.362  0.008
      3785  120.3762  17.401  0.006
      3785  120.3966  17.151  0.005
      3785  120.4170  17.251  0.005
      3785  120.4375  17.418  0.006
      3785  120.4579  17.252  0.005
      3785  120.5601  17.120  0.004
      3785  120.5805  17.291  0.005
      3785  120.6009  17.378  0.006
      3785  120.6214  17.231  0.005
      3785  120.7440  17.371  0.005
      3785  120.7644  17.351  0.005
      3785  120.7848  17.211  0.004
      3785  120.8053  17.173  0.005
      3785  120.8257  17.318  0.005
      3785  120.8461  17.382  0.005
      3785  120.8666  17.127  0.004
      3785  120.8870  17.196  0.005
      3785  120.9074  17.401  0.005
      3785  120.9279  17.296  0.005
      3785  120.9483  17.169  0.005
      3785  120.9687  17.217  0.005
      3785  120.9892  17.358  0.006
      3785  121.0096  17.314  0.005
      3785  121.0300  17.122  0.004
      3785  121.0505  17.282  0.005
      3785  121.0709  17.403  0.005
      3785  121.0913  17.271  0.006
      3785  121.1118  17.173  0.005
      3785  121.1322  17.284  0.005
      3785  121.1526  17.397  0.006
      3785  121.1731  17.224  0.005
      3785  121.1935  17.154  0.004
      3785  121.2139  17.356  0.005
      3785  121.2344  17.362  0.005
      3785  121.2548  17.230  0.004
      3785  121.2752  17.165  0.004
      3785  121.2957  17.298  0.005
      3785  121.3161  17.403  0.005
      3785  121.3365  17.148  0.004
      3785  121.3570  17.183  0.004
      3785  121.3774  17.393  0.005
      3785  121.3978  17.316  0.005
      3785  121.4183  17.181  0.004
      3785  121.4387  17.192  0.004
      3785  121.4591  17.346  0.005
      3785  121.4796  17.360  0.005
      3785  121.5000  17.120  0.004
      3785  121.5204  17.263  0.005
      3785  121.5409  17.434  0.006
      3785  121.5613  17.283  0.005
      3785  121.5817  17.178  0.004
      3785  121.6022  17.289  0.005
      3785  121.6226  17.414  0.005
      3785  121.6430  17.292  0.005
      3785  121.6635  17.135  0.004
      3785  121.6839  17.323  0.005
      3785  121.7043  17.372  0.005
      3785  121.7248  17.246  0.005
      3785  121.7452  17.174  0.004
      3785  121.7656  17.322  0.005
      3785  121.7861  17.446  0.005
      3785  121.8065  17.184  0.004
