       #ID    TIME     MAG    MAGERR
     50261   76.3581  19.846  0.063
     50261   76.3786  19.816  0.068
     50261   76.3990  19.719  0.052
     50261   76.5216  20.168  0.087
     50261   76.5420  19.828  0.062
     50261   76.5625  19.905  0.055
     50261   76.6033  19.815  0.059
     50261   76.6238  19.588  0.053
     50261   76.6442  19.716  0.062
     50261   76.6646  19.613  0.060
     50261   76.6851  19.875  0.117
     50261   76.7055  20.111  0.139
     50261   76.7259  19.965  0.101
     50261   76.7464  19.934  0.086
     50261   76.7872  19.237  0.041
     50261   76.8281  19.527  0.035
     50261   76.8485  19.665  0.046
     50261   76.8690  19.800  0.056
     50261   76.8894  19.768  0.050
     50261   76.9303  19.136  0.036
     50261   76.9507  19.392  0.044
     50261   76.9711  19.501  0.071
     50261   77.0324  20.109  0.131
     50261   77.0529  20.003  0.095
     50261   77.0733  19.803  0.072
     50261   77.0937  19.641  0.055
     50261   77.1142  19.632  0.060
     50261   77.1346  19.787  0.060
     50261   77.1550  19.838  0.062
     50261   77.1755  20.262  0.087
     50261   77.1959  19.558  0.049
     50261   77.2163  20.032  0.090
     50261   77.2368  19.594  0.060
     50261   77.2572  19.703  0.087
     50274   84.0412  21.207  0.178
     50274   84.0616  21.063  0.203
     50274   84.0820  20.601  0.131
     50274   84.1025  20.437  0.122
     50274   84.1229  20.651  0.143
     50274   84.1433  20.465  0.145
     50274   84.1638  21.308  0.305
     50274   84.1842  20.388  0.185
     50274   84.2046  20.470  0.185
     50274   84.2251  20.638  0.211
     50274   84.2455  20.619  0.212
     50274   84.2659  19.675  0.072
     50274   84.2864  20.322  0.116
     50274   84.3068  21.051  0.199
     50274   84.3477  20.360  0.095
     50274   84.3681  20.614  0.114
     50274   84.3885  20.639  0.125
     50274   84.4090  20.624  0.133
     50274   84.4294  20.370  0.143
     50487  103.0853  20.455  0.179
     50487  103.1057  20.644  0.251
     50487  103.1261  21.124  0.312
     50487  103.1874  19.587  0.079
     50487  103.2079  19.903  0.118
     50487  103.2283  20.291  0.176
     50487  103.2487  20.511  0.175
     50487  103.3305  19.667  0.066
     50487  103.3509  20.542  0.132
     50487  103.3713  20.586  0.139
     50487  103.3918  20.830  0.178
     50487  103.4122  20.814  0.183
     50487  103.4531  20.041  0.107
     50487  103.4735  20.537  0.190
     50487  103.4940  20.218  0.144
     50487  103.5144  20.466  0.177
     50487  103.5348  21.469  0.386
     50487  103.6370  20.870  0.310
     50487  103.6574  20.592  0.238
     50487  103.6779  20.529  0.191
     50487  103.6983  20.333  0.136
     50487  103.7392  20.389  0.165
     50487  103.7596  20.068  0.109
     50487  103.7800  20.487  0.189
     50487  103.8005  20.477  0.193
     50487  103.8209  21.225  0.348
     51902   95.4635  20.281  0.110
     51902   95.5044  20.026  0.069
     51902   95.5248  19.872  0.052
     51902   95.5453  19.704  0.056
     51902   95.5861  20.017  0.101
     51902   95.6066  20.485  0.217
     51902   95.6679  20.325  0.160
     51902   95.8313  19.625  0.289
     51902   95.9335  19.902  0.400
     51902   96.0153  20.772  0.276
     51902   96.0357  20.052  0.093
     51902   96.0561  20.087  0.086
     51902   96.0766  19.994  0.083
     51902   96.0970  19.977  0.098
     51902   96.1174  19.599  0.080
     51902   96.1583  19.145  0.046
     51902   96.2196  19.710  0.065
     51902   96.2400  19.375  0.048
     51902   96.2605  19.565  0.051
     51902   96.2809  19.817  0.074
     51902   96.3013  19.843  0.076
     51902   96.4035  19.767  0.087
     51902   96.4239  19.908  0.117
     51902   96.4444  19.476  0.073
     51902   96.4648  19.799  0.087
     51902   96.4852  19.728  0.081
     51902   96.5057  19.837  0.073
     51902   96.5261  20.208  0.100
     51902   96.5465  20.235  0.133
     51902   96.5670  20.220  0.126
     51902   96.5874  20.097  0.101
     51902   96.6078  19.959  0.088
     51902   96.6283  19.931  0.067
     51902   96.6487  19.970  0.071
     51902   96.6691  19.999  0.056
     51902   96.6896  19.905  0.063
     51902   96.7100  19.831  0.054
     51902   96.7304  20.077  0.061
     51902   96.8122  19.583  0.040
     51902   96.8326  19.928  0.052
     51902   96.8530  20.113  0.068
     51902   96.8735  19.816  0.067
     51902   96.9552  20.038  0.067
     51902   96.9756  19.916  0.064
     51902   96.9961  19.925  0.059
     51902   97.0165  19.914  0.055
     51902   97.0369  19.852  0.053
     51902   97.0574  19.944  0.057
     51902   97.0778  19.907  0.060
     51902   97.0982  19.936  0.055
     51902   97.1187  20.035  0.066
     51902   97.1391  20.075  0.076
     51902   97.1595  19.939  0.058
     51902   97.1800  19.955  0.066
     51902   97.2004  19.940  0.058
     51902   97.2208  20.030  0.067
     51902   97.2413  19.999  0.074
     51902   97.2617  19.853  0.061
     51902   97.2821  19.922  0.060
     51902   97.3026  19.991  0.064
     51902   97.3230  19.902  0.050
     51902   97.3639  19.782  0.063
     51902   97.3843  19.761  0.071
     51902   97.4047  19.727  0.066
     51902   97.4865  21.787  0.338
     51902   97.5069  20.029  0.059
     51902   97.5273  19.921  0.052
     51902   97.5478  19.989  0.058
     51902   97.5682  19.860  0.056
     51902   97.5886  19.958  0.058
     51902   97.6091  19.786  0.075
     51902   97.6295  19.913  0.065
     51902   97.6499  19.789  0.070
     51902   97.6704  19.880  0.060
     51902   97.6908  19.778  0.046
     51902   97.7112  19.952  0.043
     51902   97.7317  20.021  0.047
     51902   97.7521  19.997  0.051
     51902   97.7725  19.924  0.047
     51902   97.7930  19.938  0.047
     51902   97.8134  19.872  0.040
     51902   97.8338  20.070  0.045
     51902   97.8543  19.874  0.051
     51902   97.8747  19.962  0.060
     51902   97.9156  20.028  0.078
     51902   97.9360  20.242  0.121
     51902   97.9564  20.123  0.092
     51902   97.9769  20.121  0.107
     51902   97.9973  19.934  0.067
     51902   98.0177  19.856  0.061
     51902   98.0382  19.912  0.063
     51902   98.0586  20.126  0.056
     52191   73.5383  19.698  0.042
     52191   73.5587  20.009  0.063
     52191   73.5792  19.893  0.061
     52191   73.5996  20.028  0.058
     52191   73.6405  19.559  0.041
     52191   73.6609  20.053  0.077
     52191   73.6813  19.911  0.062
     52191   73.7018  20.214  0.121
     52191   73.7222  20.424  0.099
     52191   73.7426  20.416  0.145
     52191   73.7631  20.002  0.052
     52191   73.7835  20.113  0.060
     52191   73.8039  20.255  0.059
     52191   73.8244  20.433  0.093
     52191   73.8448  20.198  0.072
     52191   73.8652  20.056  0.073
     52191   73.9061  19.868  0.057
     52191   73.9265  19.836  0.061
     52191   73.9470  19.851  0.050
     52191   73.9674  19.947  0.066
     52191   73.9878  20.129  0.060
     52191   74.0083  20.182  0.066
     52191   74.0287  20.268  0.084
     52191   74.0491  19.988  0.059
     52191   74.0696  19.947  0.065
     52191   74.0900  20.257  0.103
     52191   74.1104  19.676  0.062
     52191   74.1309  19.837  0.092
     52191   74.1513  20.025  0.079
     52191   74.1717  20.050  0.087
     52191   74.1922  19.981  0.067
     52191   74.2126  19.988  0.065
     52191   74.2330  19.744  0.044
     52191   74.2739  20.033  0.076
     52191   74.2943  20.225  0.070
     52191   74.3352  20.230  0.090
     52191   74.3556  20.287  0.089
     52191   74.4169  20.049  0.096
     52191   74.4374  20.058  0.135
     52191   74.4578  19.858  0.111
     52191   74.4782  20.275  0.159
     52191   74.5804  20.808  0.222
     52191   74.6008  20.059  0.089
     52191   74.6213  20.011  0.078
     52191   74.6621  19.769  0.049
     52191   74.7030  19.980  0.063
     52431   90.2734  20.273  0.152
     52431   90.2938  20.731  0.181
     52431   90.3551  20.684  0.122
     52431   90.3756  20.640  0.105
     52431   90.4777  20.478  0.119
     52431   90.4982  21.520  0.322
     52431   90.5390  20.909  0.171
     52431   90.5595  21.221  0.229
     52431   90.5799  20.758  0.136
     52431   90.6003  21.608  0.340
     52431   90.7434  21.629  0.526
     52431   90.7638  20.923  0.255
     52431   90.7842  20.870  0.239
     52431   90.8047  20.489  0.150
     52431   90.8251  19.986  0.087
     52431   90.9068  21.831  0.397
     52431   90.9273  20.851  0.163
     52431   90.9477  20.642  0.131
     52431   90.9682  20.456  0.118
     52431   90.9886  20.413  0.123
     52431   91.0703  21.139  0.286
     52431   91.0908  21.511  0.334
     52431   91.1112  20.781  0.129
     52431   91.2134  21.309  0.262
     52431   91.2338  21.201  0.290
     52431   91.2747  21.773  0.337
     52431   91.3155  20.980  0.127
     52431   91.3360  21.117  0.158
     52431   91.3564  20.922  0.141
     52431   91.3768  20.828  0.134
     52431   91.3973  21.285  0.241
     52431   91.4177  21.298  0.269
     52431   91.4790  21.020  0.286
     52431   91.4994  20.814  0.239
     52431   91.5812  20.778  0.156
     52431   91.6016  21.378  0.276
     52431   91.6220  20.550  0.144
     52431   91.6425  20.722  0.125
     52431   91.6833  20.814  0.131
     52431   91.7038  21.398  0.203
     52431   91.7242  19.759  0.061
     52431   91.7855  21.159  0.221
     52431   91.8059  20.765  0.207
     52431   91.8264  20.851  0.158
     52431   91.8468  20.844  0.176
     52431   91.8672  20.955  0.149
     52431   91.8877  21.439  0.276
     52431   91.9081  21.317  0.288
     52431   91.9285  22.057  0.485
     52431   91.9490  21.347  0.240
     52431   92.0103  20.971  0.155
     52431   92.0307  20.847  0.116
     52431   92.0511  20.909  0.121
     52431   92.0716  20.962  0.119
     52431   92.0920  20.871  0.123
     52431   92.1124  20.836  0.132
     52431   92.1329  20.855  0.148
     52431   92.1533  21.446  0.351
     52431   92.1737  21.004  0.167
     52431   92.1942  20.874  0.139
     52431   92.2146  20.999  0.148
     52431   92.2350  21.052  0.130
     52431   92.2555  21.226  0.160
     52431   92.2759  21.869  0.314
     52431   92.2963  21.115  0.149
     52431   92.3168  21.112  0.169
     52431   92.3372  20.925  0.147
     52786   67.8169  21.182  0.275
     52786   67.8373  21.382  0.327
     52786   67.8577  20.174  0.112
     52786   67.8782  20.160  0.104
     52786   67.8986  20.510  0.114
     52786   67.9190  20.726  0.138
     52786   67.9395  20.908  0.208
     52786   67.9599  21.456  0.393
     52786   67.9803  20.778  0.194
     52786   68.0008  20.273  0.149
     52786   68.0212  20.425  0.183
     52786   68.0416  20.728  0.204
     52786   68.0621  20.770  0.166
     52786   68.0825  20.583  0.166
     52786   68.1029  20.620  0.146
     52786   68.1234  20.840  0.180
     52786   68.1438  21.120  0.228
     52786   68.1642  20.908  0.175
     52786   68.1847  20.592  0.147
     52786   68.2051  20.160  0.126
     52786   68.2255  19.563  0.101
     52786   68.2460  20.468  0.257
     52786   68.3073  21.394  0.747
     52786   68.3481  21.013  0.933
     52786   68.8590  17.792  0.121
     52786   68.9407  19.975  0.377
     52786   68.9612  20.802  0.566
     52786   69.0020  18.843  0.076
     52786   69.0633  21.527  0.791
     52786   69.0838  20.990  0.443
     52786   69.1042  21.205  0.472
     52786   69.1246  21.383  0.343
     52786   69.1859  20.530  0.169
     52786   69.2064  21.517  0.395
     52786   69.2268  21.800  0.635
     52786   69.2472  21.566  0.424
     52786   69.3085  21.601  0.482
     52786   69.3290  21.790  0.593
     52786   69.3494  21.779  0.614
     52786   69.3698  22.184  0.944
     52786   69.4924  20.953  0.310
     52786   69.5129  21.697  0.467
     52786   69.5333  21.720  0.366
     52786   69.5537  21.627  0.343
     52786   69.5742  21.287  0.259
     52786   69.5946  21.178  0.318
     52786   69.6150  21.305  0.460
     52786   69.6355  21.353  0.583
     52786   69.6559  20.974  0.420
     52786   69.6763  20.689  0.271
     52786   69.6968  20.688  0.182
     52786   69.7172  21.234  0.268
     52786   69.7376  21.869  0.445
     52786   69.7581  21.383  0.271
     52786   69.7785  20.514  0.130
     52786   69.8398  20.469  0.099
     52786   69.8602  20.874  0.154
     52786   69.8807  21.104  0.209
     52786   69.9011  20.881  0.192
     52786   69.9215  20.951  0.189
     52786   69.9420  21.237  0.296
     52786   69.9624  21.350  0.325
     52786   69.9828  21.145  0.263
     52786   70.1054  21.069  0.359
     52786   70.1259  21.385  0.556
     52786   70.1463  20.984  0.395
     52786   70.1667  21.101  0.303
     52786   70.2280  21.050  0.240
     52786   70.3098  22.597  0.658
     52786   70.3302  21.730  0.325
     52786   70.3506  21.833  0.356
     52786   70.3711  21.252  0.206
     52786   70.3915  21.520  0.272
     52786   70.4119  21.245  0.176
     52786   70.4324  21.471  0.253
     52786   70.4528  21.813  0.325
     52786   70.4732  21.733  0.312
     52786   70.4937  21.579  0.244
     52786   70.5141  21.458  0.252
     52786   70.5345  21.549  0.286
     52786   70.5550  21.342  0.225
     52786   70.5754  20.989  0.154
     52786   70.5958  21.171  0.218
     52786   70.6163  21.432  0.303
     52786   70.6367  21.537  0.310
     52786   70.6571  21.088  0.155
     52786   70.6776  20.935  0.122
     52786   70.6980  20.918  0.109
     52786   70.7184  21.063  0.139
     52786   70.7389  21.363  0.179
     52786   70.7593  21.184  0.166
     52786   70.7797  21.048  0.161
     52786   70.8002  21.504  0.275
     52786   70.8206  21.622  0.266
     52786   70.8410  21.420  0.210
     52786   70.8615  21.102  0.160
     52786   70.8819  21.003  0.132
     52786   70.9024  21.056  0.133
     52786   70.9228  21.131  0.152
     52786   70.9432  21.079  0.146
     52786   70.9637  20.966  0.147
     52786   70.9841  21.252  0.212
     52786   71.0045  21.604  0.297
     52786   71.0250  21.585  0.304
     52786   71.0454  21.437  0.279
     52786   71.0658  21.530  0.331
     52786   71.0863  21.242  0.219
     52786   71.1067  21.460  0.252
     52786   71.1271  21.262  0.234
     52786   71.1476  21.170  0.196
     52786   71.1680  20.858  0.156
     52786   71.1884  21.279  0.238
     52786   71.2089  21.375  0.257
     52786   71.2293  21.817  0.357
     52786   71.3110  21.054  0.199
     52786   71.3315  21.085  0.220
     52786   71.3519  21.208  0.273
     52786   71.3723  20.936  0.197
     52786   71.5767  21.112  0.218
     52786   71.5971  21.657  0.340
     52786   71.6175  21.834  0.352
     52786   71.6380  21.649  0.264
     52786   71.6584  21.542  0.221
     52786   71.6788  21.053  0.127
     52786   71.6993  21.255  0.126
     52786   71.7197  21.334  0.167
     52786   71.7401  21.398  0.183
     52786   71.7606  21.005  0.148
     52786   71.7810  21.050  0.158
     52786   71.8014  21.085  0.219
     52786   71.8219  21.008  0.169
     52786   71.8423  21.587  0.267
     52786   71.9036  21.599  0.304
     52786   71.9240  21.256  0.224
     52786   71.9445  20.981  0.160
     52786   71.9649  20.948  0.150
     52786   71.9853  20.993  0.133
     52786   72.0058  21.326  0.151
     52786   72.0262  21.182  0.150
     52786   72.0466  21.181  0.134
     52786   72.0671  20.899  0.109
     52786   72.0875  20.950  0.126
     52786   72.1079  20.915  0.109
     52786   72.1692  20.869  0.102
     52786   72.1897  21.007  0.153
     52786   72.2101  21.155  0.160
     52786   72.2305  21.239  0.148
     52816  100.0202  20.694  0.221
     52816  100.0407  21.178  0.394
     52816  100.1428  21.144  0.249
     52816  100.1633  21.126  0.230
     52816  100.1837  21.689  0.436
     52816  100.2041  21.788  0.509
     52816  100.3267  22.154  0.889
     52816  100.3472  21.762  0.608
     52816  100.3676  21.012  0.259
     52816  100.3880  21.134  0.272
     52816  100.4085  21.908  0.481
     52816  100.4289  22.242  0.569
     52816  100.4493  22.046  0.450
     52816  100.4698  21.755  0.381
     52816  100.4902  21.752  0.500
     52816  100.5106  22.487  0.874
     52816  100.5311  21.791  0.494
     52816  100.5515  21.314  0.277
     52816  100.5719  20.550  0.146
     52816  100.5924  20.894  0.200
     52816  100.6128  21.310  0.272
     52816  100.6332  20.712  0.166
     52816  100.6537  21.279  0.266
     52816  100.6741  21.225  0.253
     52816  100.7763  21.520  0.357
     52816  100.7967  22.332  0.750
     52816  100.8784  21.451  0.241
     52816  100.9602  22.389  0.489
     52816  100.9806  22.336  0.410
     52816  101.0624  21.743  0.402
     52816  101.0828  21.481  0.275
     52816  101.1032  20.984  0.160
     52816  101.1237  21.291  0.223
     52816  101.1441  21.067  0.182
     52816  101.1645  21.516  0.239
     52816  101.1850  21.573  0.291
     52816  101.2054  22.748  0.749
     52816  101.3076  21.060  0.233
     52816  101.3280  20.902  0.278
     52816  101.3484  21.112  0.408
     52816   98.4877  19.833  0.091
     52816   98.5490  22.019  0.593
     52816   98.5695  22.202  0.857
     52816   98.5899  21.380  0.361
     52816   98.6103  22.157  0.670
     52816   98.6308  22.378  0.849
     52816   98.7125  21.720  0.400
     52816   98.7329  20.806  0.148
     52816   98.7534  21.055  0.184
     52816   98.7738  22.515  0.631
     52816   98.7942  21.567  0.381
     52816   98.8147  21.241  0.292
     52816   98.8351  21.902  0.580
     52816   99.0599  22.080  0.621
     52816   99.0803  21.925  0.631
     52816   99.1007  21.158  0.272
     52816   99.1212  21.804  0.564
     52816   99.1416  21.004  0.236
     52816   99.1620  21.685  0.418
     52816   99.1825  21.400  0.286
     52816   99.2029  21.439  0.369
     52816   99.2233  21.406  0.359
     52816   99.2438  21.678  0.331
     52816   99.2642  21.836  0.338
     52816   99.2846  22.379  0.601
     52816   99.3051  21.643  0.271
     52816   99.3255  21.805  0.359
     52816   99.3459  22.087  0.450
     52816   99.3664  21.901  0.366
     52816   99.3868  22.078  0.517
     52816   99.4072  21.744  0.375
     52816   99.4890  20.727  0.166
     52816   99.5094  22.554  0.782
     52816   99.5298  21.881  0.388
     52816   99.5707  20.298  0.110
     52816   99.5911  21.102  0.206
     52816   99.6116  21.161  0.271
     52816   99.6320  20.800  0.161
     52816   99.6524  21.278  0.288
     52816   99.6729  21.337  0.303
     52816   99.7750  20.290  0.199
     52816   99.7955  20.790  0.551
     52816   99.8159  20.964  0.478
     52816   99.8568  21.342  0.421
     52816   99.8772  21.193  0.426
     52816   99.8976  21.745  0.548
     52816   99.9181  20.741  0.216
     52816   99.9385  20.849  0.240
     52816   99.9589  20.810  0.262
     52816   99.9794  20.413  0.168
     52816   99.9998  20.200  0.124
     53120   85.4715  18.724  0.027
     53120   85.5124  19.490  0.037
     53120   85.5328  19.480  0.035
     53120   85.5532  19.437  0.033
     53120   85.5737  19.490  0.037
     53120   85.5941  19.451  0.041
     53120   85.6145  19.472  0.040
     53120   85.6350  19.358  0.037
     53120   85.6758  19.152  0.031
     53120   85.7371  19.616  0.049
     53120   85.7984  19.332  0.051
     53120   85.8189  19.271  0.053
     53120   85.8393  19.276  0.071
     53120   85.8597  19.119  0.045
     53120   85.8802  19.089  0.043
     53909   80.0157  20.115  0.153
     53909   80.0362  20.257  0.136
     53909   80.0566  20.187  0.106
     53909   80.0770  20.124  0.132
     53909   80.0975  20.247  0.104
     53909   80.1179  20.156  0.093
     53909   80.1383  19.958  0.078
     53909   80.1588  20.076  0.081
     53909   80.1792  20.227  0.083
     53909   80.1996  20.233  0.060
     53909   80.2201  20.150  0.060
     53909   80.2405  20.141  0.064
     53909   80.2609  20.035  0.062
     53909   80.3222  20.283  0.140
     53909   80.3427  20.248  0.140
     53909   80.3631  20.154  0.136
     53909   80.3835  20.345  0.149
     53909   80.4653  19.658  0.059
     53909   80.5266  20.794  0.128
     53909   80.5470  20.097  0.113
     53909   80.5674  20.006  0.128
     53909   80.5879  20.085  0.117
     53909   80.6287  20.751  0.270
     53909   80.7309  20.142  0.063
     53909   80.7513  20.005  0.061
     53909   80.7718  19.887  0.059
     53909   80.7922  20.128  0.073
     53909   80.8126  18.862  0.026
     53909   80.8739  20.385  0.149
     53909   80.8944  20.653  0.160
     53909   80.9353  20.034  0.071
     53909   80.9557  20.306  0.086
     53909   80.9761  20.135  0.084
     53909   80.9965  20.181  0.103
     53909   81.0170  20.259  0.082
     53909   81.0374  20.158  0.061
     53909   81.0579  20.415  0.092
     53909   81.0783  20.294  0.106
     53909   81.0987  20.254  0.075
     53909   81.1192  20.796  0.138
     53909   81.2622  20.164  0.067
     53909   81.3235  20.122  0.064
     53909   81.3439  20.019  0.061
     53909   81.3644  20.195  0.090
     53909   81.3848  21.640  0.295
     53909   81.4461  20.556  0.112
     53909   81.4665  20.312  0.124
     53909   81.4870  20.332  0.134
     53909   81.5278  20.331  0.125
     53909   81.5483  20.305  0.140
     53909   81.5687  20.404  0.199
     53909   81.5891  20.314  0.156
     53909   81.6096  20.328  0.134
     53909   81.6300  20.159  0.077
     53909   81.6504  20.123  0.083
     53909   81.6709  20.078  0.065
     53909   81.6913  19.996  0.066
     53909   81.7117  20.067  0.081
     53909   81.7322  20.187  0.078
     53909   81.7526  20.164  0.077
     53909   81.7730  20.269  0.066
     53909   81.7935  20.251  0.074
     53909   81.8139  20.136  0.061
     53909   81.8343  20.048  0.061
     53909   81.8548  20.004  0.050
     53909   81.8752  19.936  0.042
     53909   81.8956  20.290  0.075
     53909   81.9161  20.335  0.093
     53909   81.9365  20.177  0.060
     53909   81.9569  20.165  0.068
     53909   81.9774  20.174  0.065
     53909   81.9978  20.061  0.072
     53909   82.0182  20.196  0.075
     53909   82.0387  20.196  0.082
     53909   82.0591  20.458  0.097
     53909   82.0795  20.128  0.059
     53909   82.1000  20.242  0.061
     53909   82.1204  20.146  0.074
     53909   82.1408  20.126  0.091
     53909   82.1613  20.039  0.066
     53909   82.1817  20.167  0.071
     53909   82.2021  20.559  0.097
     53909   82.2226  20.059  0.060
     53909   82.2430  19.971  0.061
     53909   82.2634  20.167  0.061
     53909   82.2839  19.940  0.048
     53909   82.3043  20.024  0.055
     53909   82.3247  20.078  0.066
     53909   82.3452  20.032  0.066
     53909   82.3656  20.669  0.153
     53909   82.3860  21.115  0.255
     53909   82.4065  20.225  0.107
     53909   82.4473  19.910  0.066
     53909   82.4678  20.020  0.068
     53909   82.4882  20.159  0.064
     53909   82.5086  20.215  0.058
     53909   82.5291  20.224  0.073
     53909   82.5495  20.281  0.060
     53909   82.5699  21.134  0.184
     53909   82.5904  19.997  0.061
     53909   82.6108  19.901  0.062
     53909   82.6312  20.082  0.087
     53909   82.6517  20.338  0.142
     54853   69.6150  20.437  0.153
     54853   69.6559  20.177  0.117
     54853   69.6763  20.110  0.116
     54853   69.6968  20.276  0.137
     54853   69.7172  20.406  0.162
     54853   69.7376  20.349  0.163
     54853   69.7785  20.269  0.262
     54853   69.7989  19.657  0.131
     54853   69.8398  19.730  0.110
     54853   69.8807  19.935  0.166
     54853   69.9011  20.213  0.253
     54853   69.9215  20.537  0.344
     54853   69.9420  20.710  0.372
     54853   69.9624  20.420  0.284
     54853   69.9828  19.743  0.163
     54853   70.1463  21.078  0.404
     54853   70.1667  20.110  0.172
     54853   70.1872  19.858  0.153
     54853   70.2076  19.936  0.155
     54853   70.2280  20.088  0.159
     54853   70.2485  20.092  0.134
     54853   70.2689  19.831  0.110
     54853   70.2893  20.294  0.165
     54853   70.4119  20.728  0.268
     54853   70.4324  20.517  0.204
     54853   70.4528  20.716  0.206
     54853   70.5141  20.266  0.106
     54853   70.5345  20.176  0.099
     54853   70.5550  20.233  0.109
     54853   70.5754  20.340  0.111
     54853   70.7593  19.677  0.079
     54853   70.7797  20.911  0.272
     54853   70.8002  20.583  0.178
     54853   70.8615  20.519  0.147
     54853   70.8819  21.031  0.225
     54853   70.9024  20.637  0.148
     54853   70.9228  20.425  0.113
     54853   70.9432  20.316  0.117
     54853   70.9637  20.324  0.116
     54853   70.9841  20.654  0.157
     54853   71.0658  20.880  0.171
     54853   71.0863  20.321  0.111
     54853   71.1067  20.460  0.119
     54853   71.1271  20.309  0.098
     54853   71.1476  20.290  0.121
     54853   71.1680  20.357  0.119
     54853   71.1884  20.192  0.109
     54853   71.2089  21.864  0.493
     54853   71.2497  20.510  0.122
     54853   71.2702  20.237  0.096
     54853   71.3110  20.317  0.090
     54853   71.3315  21.118  0.202
     54853   71.3519  20.881  0.136
     54853   71.3723  20.917  0.135
     54853   71.4541  20.277  0.093
     54853   71.4745  20.540  0.133
     54853   71.4949  20.813  0.196
     54853   71.5154  20.586  0.175
     54853   71.5358  20.339  0.148
     54853   71.5562  20.302  0.185
     54853   71.5767  19.880  0.097
     54853   71.5971  19.493  0.066
     54853   71.6175  19.780  0.063
     54853   71.6380  20.042  0.077
     54853   71.6993  19.812  0.050
     54853   71.7197  20.420  0.088
     54853   71.7401  20.470  0.102
     54853   71.7606  20.408  0.086
     54853   71.7810  20.154  0.064
     54853   71.8219  20.336  0.080
     54853   71.8423  20.600  0.106
     54853   71.8627  20.420  0.077
     54853   71.8832  20.342  0.065
     54853   71.9036  20.299  0.071
     54853   71.9240  20.482  0.073
     54853   71.9445  20.318  0.073
     54853   71.9649  20.331  0.088
     54853   71.9853  20.187  0.084
     54853   72.0058  20.257  0.084
     54853   72.0262  20.315  0.091
     54853   72.0466  20.244  0.067
     54853   72.0671  20.495  0.085
     54853   72.0875  20.398  0.073
     54853   72.1079  20.498  0.079
     54853   72.1284  20.394  0.087
     54853   72.1488  20.378  0.085
     54853   72.1692  20.318  0.071
     54853   72.1897  20.349  0.072
     54853   72.2101  20.389  0.097
     54853   72.2305  20.212  0.088
     54853   72.3327  19.902  0.054
     54853   72.3531  20.234  0.073
     54853   72.3736  20.589  0.089
     54853   72.3940  20.479  0.075
     54853   72.4144  20.375  0.081
     54853   72.4349  20.383  0.081
     54853   72.4553  20.310  0.091
     54853   72.4757  20.294  0.091
     54853   72.4962  20.371  0.102
     54853   72.5166  20.431  0.114
     54853   72.5370  20.336  0.109
     54853   72.5575  20.436  0.104
     54853   72.5779  20.337  0.089
     54853   72.5983  20.234  0.079
     54853   72.6188  20.083  0.074
     54853   72.6392  20.066  0.059
     54853   72.6596  20.077  0.080
     54853   72.6801  20.177  0.076
     54853   72.7005  20.714  0.113
     54853   72.7822  20.442  0.102
     54853   72.8027  20.775  0.130
     54853   72.8231  20.616  0.101
     54853   72.8844  20.324  0.068
     54853   72.9048  20.426  0.082
     54853   72.9253  20.493  0.081
     54853   72.9457  20.524  0.060
     54853   72.9661  20.243  0.047
     54853   72.9866  20.220  0.070
     54853   73.0070  20.454  0.078
     54853   73.0887  19.695  0.047
     54853   73.1092  21.082  0.166
     54853   73.1705  20.053  0.081
     54853   73.1909  20.158  0.102
     54853   73.2113  20.176  0.082
     54853   73.2318  20.540  0.121
     54853   73.2522  20.543  0.122
     54853   73.2726  20.097  0.083
     55257   83.3873  20.370  0.116
     55257   83.4077  19.123  0.043
     55257   83.4282  19.490  0.046
     55257   83.4690  20.165  0.060
     55257   83.4895  20.202  0.063
     55257   83.5099  19.948  0.048
     55257   83.5712  19.924  0.076
     55257   83.5916  19.922  0.074
     55257   83.6121  20.018  0.063
     55257   83.6325  19.945  0.069
     55257   83.6529  20.157  0.084
     55257   83.6734  20.176  0.072
     55257   83.6938  20.098  0.076
     55257   83.7142  19.878  0.060
     55257   83.7347  19.946  0.058
     55257   83.7551  19.829  0.054
     55257   83.7755  19.845  0.063
     55257   83.7960  20.014  0.083
     55257   83.8164  19.879  0.057
     55257   83.8368  20.032  0.055
     55257   83.8573  19.821  0.046
     55257   83.8777  19.859  0.041
     55257   83.9390  19.441  0.075
     55257   83.9799  20.348  0.110
     55257   84.0003  20.403  0.104
     55257   84.0412  19.904  0.058
     55257   84.0616  20.097  0.064
     55257   84.0820  19.988  0.055
     55257   84.1638  20.122  0.076
     55257   84.1842  19.486  0.044
     55257   84.3068  19.800  0.042
     55257   84.3272  19.680  0.038
     55257   84.3477  19.551  0.037
     55257   84.4294  20.070  0.108
     55257   84.4498  20.073  0.090
     55257   84.4907  19.488  0.052
     55257   84.5316  19.792  0.070
     55257   84.5520  20.019  0.060
     55257   84.5929  19.940  0.052
     55257   84.6133  19.884  0.047
     55257   84.6337  20.068  0.068
     55257   84.6542  20.006  0.065
     55257   84.6950  19.946  0.056
     55257   84.7155  19.855  0.063
     55257   84.7359  19.937  0.054
     55257   84.7563  19.958  0.096
     55257   84.7768  19.899  0.083
     55257   84.7972  19.808  0.097
     55257   84.8176  20.279  0.091
     55257   84.8585  21.781  0.699
     55257   84.8789  19.367  0.041
     55257   84.9198  18.279  0.021
     55346   74.6621  19.863  0.046
     55346   74.6826  20.675  0.127
     55346   74.7030  20.719  0.151
